,index,Premise 2,Conclusion,Premise 2_f1
1955,3911,the absorption of biologically harmful ultraviolet (UV) radiation coming from the sun is vitally important to life,the absorption of biologically harmful ultraviolet (UV) radiation coming from the sun is vitally important to life,0.948171615600586
1956,3912,Watching the untouched nature is highly time and energy-consuming but enjoyable.,Watching the untouched nature is highly time and energy-consuming but enjoyable.,0.9030422568321228
1957,3915,Most private firms will be subjest to a take over if they perform efficiently,Most private firms will be subjest to a take over if they don't perform efficiently,0.8798161149024963
1958,3921,Buying soldiers helped Roman soldiers to start families.,Native British folks helped Roman soldiers to start families.,0.9353044033050536
1959,3923,Creating better medical treatment will reduce the population.,Creating better medical treatment will increase the amount of CO2 by the increase in using fossil fuels.,0.9576978087425232
1960,3924,Obesity leads to an increase in fractures in bones.,Research has found an association between diets high in animal protein and an increase in fractures in bones.,0.9274896383285522
1961,3928,Eggs release endorphins.,Watching TV is usualy habit-forming.,0.9148750901222228
1962,3929,Understanding brain wave frequencies could be a vital piece for aiding in better treatment.,Understanding brain wave frequencies could be a vital piece for aiding in many health problems people face.,0.9339187145233154
1963,3934,the first landrover was built in England,the first landrover was cheaper than steel cars at the time,0.928678035736084
1964,3935,NoSQL Interactive is on mobile video game sales,the focus of No conclusiondox Interactive is on mobile video game sales ,0.9174858331680298
1965,3936,"by change in agriculture, Metal plows contributed to industrialization.","by change in agriculture, Metal plows contributed to spurred population growth by 4000 B.C.E.",0.9192129373550416
1966,3938,The general process for making an anaerobic digester for cow dung starts with placing dung and water in an airtight container.,The general process for making an anaerobic digester for cow dung starts with placing dung and water in air container that must be kept warm and left undisturbed so that bacteria can do their work.,0.9864551424980164
1967,3939,"construction, demolition, and excavation waste are more and more used as landfill waste","construction, demolition, and excavation waste are more and more used as partial replacements for natural aggregates",0.9132591485977172
1968,3943,Training helps professional athletes to get better results.,Having sponsorship funding helps professional athletes to get better results.,0.964113473892212
1969,3944,"Scientists view humans as a species of animal, and largely accept that many species are capable of learning","Scientists view humans as a species of animal, and largely accept that many species (both vertebrates and invertebrate) are capable of learning and it could feel pain",0.9540876746177672
1970,3947,losing weight might become easier when you don't feel hungry,"losing weight might become easier ,when you eat oatmeal",0.9961693286895752
1971,3949,most children who play computer games have an addiction to violent games,most children who play computer games have aggressive behaviour,0.9305024147033693
1972,3950,A large earthquake triggered a tsunami.,A large earthquake took almost 230000 lives.,0.9680156707763672
1973,3951,the main character in the movie is portrayed as an old man,the main character in the movie has a mean personality,0.9487142562866212
1974,3954,Short freezing and thawing time periods in rocks cause erosion.,Short freezing and thawing time periods in rocks create gravel and sand.,0.9654544591903688
1975,3955,Flashlights or electric lanterns are often reserved for when and where stationary lights fail,Flashlights or electric lanterns are often reserved for when and where stationary lights fail,0.9101024866104126
1976,3960,Skilled apprentices enhance the research and development level of a society.,Training expert teachers enhance the research and development level of a society.,1.0
1977,3961,The rise of Pinkman widened the drug market.,Walter White widened the drug market.,0.9066911935806274
1978,3966,Carotenoids have been shown to boost the good bacteria in your gut,The Mediterranean diet has been shown to boost the good bacteria in your gut,0.9626224637031556
1979,3967,Philips and Sony developed the compact disc.,Philips and Sony made a big revolution in storing digital data.,0.9547785520553588
1980,3968,goodfellas is a genre of crime films,goodfellas is  a crime film,0.9262841939926147
1981,3969,"When expenditures go up, expenditures go down","When interest rates go up, expenditures go down",0.9073973894119264
1982,3971,Oily fish are rich in Vitamin A.,Oily fish will keep the skin  and the lining of some parts of the body healthy.,0.9763547778129578
1983,3972,Weight loss subjected people to overweight.,"Through technology enhancement, television subjected people to overweight.",0.9034898281097412
1984,3974,Lexile range is a measure of a text's vocabulary and sentences.,Most textbooks are rated using a measure of a text's vocabulary and sentences.,1.0
1985,3978,Violent conflict has a tremendous effect on the well-being and developmental growth of children.,Domestic violence has a tremendous effect on the well-being and developmental growth of children.,0.948111057281494
1986,3979,The whirling airborne grains generate sand,The whirling airborne grains grinds away solid objects in its path as the kinetic energy of the wind is transferred to the ground,0.9528002738952636
1987,3980,In inventory-intensive industries losing a big customer could result in lower margins,In inventory-intensive industries losing a big customer could result in losing money,0.9454891681671144
