,index,Premise 2,Conclusion,Premise 2_f1
2336,4627,dolphins should have two gills.,dolphins should have two gills.,0.8697702884674072
2337,4628,It’s best to use iron supplements before breakfast.,It’s best to use iron supplements before breakfast.,0.8744800686836243
2338,4629,The computer warns us about possible natural disasters.,Meteorologists warns us about possible natural disasters.,0.9353767037391664
2339,4633,Losing your appetite increases muscle mass,Losing your appetite contributes to weight loss,0.9066277742385864
2340,4634,the proportion of people working in agriculture has steadily fallen,"Since the Industrial Revolution,the proportion of people working in agriculture has steadily fallen",0.9489202499389648
2341,4636,exergaming increases stress levels,exergaming has a direct impact of person's life span,0.8987435698509216
2342,4637,placing the station underground is especially important in high-density urban precincts,placing the station underground is especially important in high-density urban precincts,0.932839572429657
2343,4638,A central bank may lower its benchmark interest rate,A central bank may back the local currency at a fixed rate by its holdings of a foreign currency,0.8799856901168823
2344,4640,Jack suffers serious damage condition,Jack suffers serious damage condition,0.8733233213424683
2345,4641,Sea transportation has become dangerous since the rise of temperatures,sea transportation has become dangerous since the rise of temperatures,0.9007915258407592
2346,4643,people who are shy may have trouble developing new relationships,internet addicts may have trouble developing new relationships,0.9353556632995604
2347,4644,flights allow you to travel around the world,flights allow you to save yourself dome hours of travel,0.9255468845367432
2348,4645,seitan contains Selenium.,seitan must be obtained through your diet.,0.8530552983283997
2349,4646,sparks are produced when the sand is wet,sparks are produced interference with telecommunications equipment happens during a sandstorm,0.8689150214195251
2350,4647,Women will be pushed into labouring such as providing domestic services,"in many pre-industrial cultures, girls will be pushed into labouring such as providing domestic services",0.9342222809791564
2351,4649,Studying makes children can't socialize well.,the tendency for getting good grades make children can't socialize well.,0.9203009605407716
2352,4653,DNA testing charged the man 20 years of prison sentence.,The DNA test charged the man 20 years of prison sentence.,0.8775534629821777
2353,4654,Capturing from puffins requires professional equipments.,Picturing from puffins needs professional equipments.,0.9418909549713136
2354,4656,People who smoke tend to become smokers,Children of smoking parents tend to become smokers,0.8954043984413147
2355,4658,"From the fifth to the fifteenth centuries, Europeans with tooth problems went to people who cut hair, pulling teeth and treating medical conditions","From the fifth to the fifteenth centuries, Europeans with tooth problems went to people who performed many services, including cutting hair, pulling teeth and treating medical conditions",0.9367916584014891
2356,4660,Within Marxist orthodoxy there is a hostility to democracy,Within Marxist orthodoxy there is a hostility to what is simply referred to as parliamentary democracy because of its often centralised nature,0.9581305384635924
2357,4661,The hairs that waterproofs the body are called hairs.,Fishing cat has the hairs that waterproofs the body.,0.910821497440338
2358,4663,we are maybe getting a dog to play with the rugs,we are maybe getting a dog,0.9103494882583618
2359,4665,People believe higher tuition fee is because of higher education.,People believe higher tuition fee is because of more tools and cutting-edge technology.,0.9540894031524658
2360,4668,uneven challenges and opportunities for business development was an obstacle in digitalisation transformation.,uneven challenges and opportunities for business development was an obstacle in digitalisation transformation of Europe’s economy,0.894207775592804
2361,4671,exercising on a daily basis increases your immune system,exercising on a daily basis lessens the chances of getting sick,0.9831766486167908
2362,4672,if you are developing a healthy relationship with your parents then you are likely to become more assertive,if you are developing a healthy relationship with your parents then you are intelligent,0.9150243997573853
2363,4674,Removing beta-amyloid plaques may combat Alzheimer's disease.,olive oil may combat Alzheimer's disease.,0.9133346676826476
2364,4675,"If a person takes an HIV test during the time between exposure to HIV and when it becomes detectable in the blood, it’s likely they’ll receive a negative result.","If a person takes an HIV test during the time between exposure to HIV and when it becomes detectable in the blood, it’s likely they’ll receive a negative result.",0.958108127117157
2365,4677,The absorption of sound energy isolates the noise traveling from one room to the other.,Green Glue isolates the noise traveling from one room to the other.,0.9683568477630616
2366,4678,Amazon set certain limitations on customer policies.,Amazon set certain limitation on customer policies.,0.9088999032974244
2367,4679,The imposed tariffs on imported grain resulted in the loss of trade,Food supply in Great Britain was adversely hit by the imposed tariffs on imported grain,0.9239239692687988
2368,4680,Cupping increases pressure on muscles,"Cupping can loosen muscles, encourage blood flow, and sedate the nervous system",0.9070306420326232
2369,4683,"the deserts and continental dry areas are regions with much more rainfall, vegetation and higher humidity","the edge of deserts and continental dry areas are regions with much more rainfall, vegetation and higher humidity",0.9113785624504088
2370,4688,The reaction takes place when exposed to water and un-hydrated cement particles cause cracks in the concrete,The reaction takes place when exposed to water and un-hydrated cement particles fill capillary pores and micro-cracks in the concrete to block pathways for water and waterborne contaminates,0.9374632835388184
