,Unnamed: 0,index,Premise 1,Premise 2,Conclusion,Premise 1_f1,Premise 2_f1
1892,2308,3809,institutional unemployment is the mismatch between demand in the labour market and the skills and locations of the workers seeking employment,Macroeconomic policy generally aims to minimize the possibility of structural unemployment,Macroeconomic policy generally aims to minimize the mismatch between demand in the labour market and the skills and locations of the workers seeking employment,0.9722131490707397,0.9735280871391296
1893,858,3811,Granular soils including sands and gravels have higher void ratio.,Sands and gravels are more compressible.,Granular soils including sands and gravels  are more compressible.,0.9807497262954712,0.9210526347160339
1894,1839,3812,Saffron fields are located in Khorasan Province.,Foreign visitors are interested in visiting Saffron farms.,Foreign visitors are interested in visiting Khorasan Province.,0.982059121131897,0.9759983420372009
1895,2309,3814,Talking over the phone when in a meeting can be quite relaxing,"With a mobile app, the customer can quietly place an order","With a mobile app, the customer can quietly place an order when in a meeting",0.9227087497711182,0.9556305408477783
1896,395,3816,globalization contributes to globalization. ,trade makes an excellent chance for creating a job in a country,globalization contributes to making an excellent chance for creating a job in a country,0.9201570749282837,0.9211650490760803
1897,1349,3817,"Aerobics, weight bearing, and resistance exercises all promote bone mineral growth in postmenopausal women.",presence of fracture can help in prevention of fracture in postmenopausal women.,"Aerobics, weight bearing, and resistance exercises all can help in prevention of fracture in postmenopausal women",0.966387927532196,0.9171636700630188
1898,859,3818,Spread of non-native species harm the natural ecosystem. ,Tourism acts as a vector in the invasion of foreign species. ,Tourism can act as a vector in  harming the natural ecosystem. ,0.952590823173523,0.9707900285720825
1899,2310,3819,All kinds of signals in the human body can tell people's lies.,a new instrument can detect electrical signals in the brain.,a new instrument can detect people's lies.,0.9038901329040527,0.9626961946487427
1900,396,3821,Hide your tooth under the pillow tries to alert Tooth fairy.,Children try to remove the fallen teeth beneath the pillow.,Children try to alert Tooth fairy.,0.9251857995986938,0.9251523017883301
1901,860,3822,People who are anxious tend to work productively. ,Defensive pessimism is a strategy used by anxious people to control their anxiety.,Defensive pessimism is a strategy used by anxious people to work productively. ,0.9547691345214844,0.9896304607391357
1902,1350,3823,Conversion of hydrogen into helium causes extreme heat.,The heat of the stars shines the stars.,Conversion of hydrogen into helium shines the stars.,0.9137283563613892,0.9397221207618713
1903,1840,3824,Aramid fibers are used for reinforced armor.,The outer layer of bullet-proof armor disallows bullets from penetration.,Aramid fibers disallows bullets from penetration.,0.9390163421630859,0.9558714628219604
1904,1841,3825,Unfair treatment can make employees overweight or obese.,Being ill can make employees become tardy or absent because of health problems. ,Unfair treatment can make employees  become tardy or absent because of health problems,0.9264861345291138,0.9533714056015015
1905,1351,3826,Helping people makes us feel better,Feeling better makes us feel more productive,Helping people makes us feel more productive,0.9999999403953552,0.9187895059585571
1906,2311,3828,When your staff are trained to deal with hygiene on a very high level,It's very important to stop criticisms of dirty rooms if you run a hotel,It's very important to train your staff to deal with hygiene on a very high level if you run a hotel,0.9340912103652954,0.9783753752708435
1907,397,3830,Eating too much salt raises the extra water in your body.,"The extra water in your body puts strain on your kidneys, arteries, heart and brain.","Eating too much salt puts strain on your kidneys, arteries, heart and brain.",0.9613723754882812,0.9779735803604126
1908,861,3831,higher homicide rates can lead to higher homicide rates,Countries with higher levels of inequality have a higher level of trust,Countries with higher levels of inequality have higher homicide rates ,0.9134954214096069,0.9837855696678162
1909,398,3833,It takes longer to complete a task when your brain is not full,"When you're multitasking, your brain is not working at full capacity",It takes longer to complete a task when you're multitasking,0.9664651155471802,0.9514562487602234
1910,399,3835,Determining the population size of forest elephants cause trouble.,Forest elephants are elusiveness.,Determining the population size of forest elephants cause trouble.,0.9360881447792053,1.0000001192092896
1911,400,3837,Proponents say keto diet can lower blood sugar levels.,Dropping blood sugar aid people with diabet type 2.,Proponents say keto diet aid people with diabet type 2.,0.9681002497673035,0.9601184129714966
1912,1352,3838,Facial tissue transplant helped various people to regain their confidence.,Medical advancement replaced damaged sections of face with new ones.,Medical advancement helped various people to regain their confidence.,0.9209867119789124,0.9108713269233704
1913,862,3841,Economic growth in a country results in higher living standards.,The concept of taxation helps to encourage economic growth.,The concept of taxation helps to have higher living standards.,0.9686508774757385,0.9738780856132507
1914,863,3844,I don't like fighting scenes,There are no fight scenes in this movie,I don't like this movie,0.949783444404602,0.9656455516815186
1915,1353,3849,Hypoxia is a health concerns that can strike when travelling by air.,Experts say people should know about hypoxia when travelling by air.,Experts say people should know about health concerns that can strike when travelling by air.,0.9426809549331665,0.9999998807907104
1916,864,3850,Applying for a wider range of jobs opens up opportunities for multilingual workers,Bilinguals have the unique opportunity to connect with a wider range of people,Bilinguals have the unique opportunity to apply for a wider range of jobs,0.897056519985199,0.9860714673995972
